,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b1,b2,b3,sigma,mu[1],mu[2],mu[3],mu[4],mu[5],mu[6],mu[7],mu[8],mu[9],mu[10],mu[11],mu[12],mu[13],mu[14],mu[15],mu[16],mu[17],mu[18],mu[19],mu[20],mu[21],mu[22],mu[23],mu[24],mu[25],mu[26],mu[27],mu[28],mu[29],mu[30]
3472,42.0404,0.725751,0.724529,3.0,7.0,0.0,-41.4789,0.0361897,0.792242,0.793485,0.145042,0.719316,0.570785,0.14609,-0.111277,1.35966,0.508395,-0.566568,0.2567,0.86968,-1.17285,0.537286,-0.370294,0.456018,-1.21879,-2.09262,0.0305199,0.505377,1.65188,-0.0134916,-1.0852,0.563858,-0.153722,1.10981,-1.80279,-1.03225,1.73164,-0.989356,-0.861777,0.868483,0.671179
3473,44.8004,1.0,0.724529,2.0,3.0,0.0,-41.9434,0.0122271,0.834315,0.788719,0.15386,0.692114,0.539898,0.19591,-0.209563,1.33451,0.53081,-0.559825,0.262197,0.913579,-1.22201,0.506142,-0.430993,0.368538,-1.24374,-2.1827,0.0431249,0.516877,1.6298,-0.0235384,-1.16594,0.519266,-0.127461,1.14312,-1.87828,-1.04969,1.77863,-1.04982,-0.945394,0.870462,0.610786
3474,45.0829,0.995985,0.724529,3.0,7.0,0.0,-44.1338,-0.0109765,0.848825,0.759705,0.105859,0.644733,0.4937,0.237802,-0.2972,1.26918,0.536031,-0.535843,0.259511,0.927551,-1.23114,0.460742,-0.475708,0.273355,-1.22896,-2.20131,0.0540469,0.512058,1.55827,-0.0322828,-1.20709,0.460558,-0.0981519,1.13982,-1.89233,-1.03374,1.76877,-1.07514,-0.996154,0.84555,0.534082
3475,43.0643,0.913753,0.724529,3.0,7.0,0.0,-42.4907,0.00259242,0.805553,0.757456,0.167755,0.655609,0.509007,0.185844,-0.217327,1.27308,0.505148,-0.544293,0.245487,0.874921,-1.18571,0.476545,-0.426665,0.339168,-1.20437,-2.11259,0.0356269,0.490761,1.55711,-0.0305025,-1.13471,0.487927,-0.127043,1.09452,-1.81874,-1.01723,1.70645,-1.02129,-0.923056,0.829655,0.574425
3476,43.2994,1.0,0.724529,3.0,7.0,0.0,-42.1529,0.00805568,0.803482,0.780418,0.16198,0.68038,0.531922,0.154752,-0.175986,1.31324,0.498007,-0.570729,0.2409,0.865609,-1.19791,0.498737,-0.412052,0.389338,-1.23068,-2.12661,0.0214256,0.489369,1.60315,-0.0337455,-1.1278,0.517979,-0.153274,1.09704,-1.83309,-1.04274,1.71766,-1.02273,-0.908857,0.842689,0.615673
3477,44.2883,0.962174,0.724529,3.0,7.0,0.0,-41.4941,-0.0309044,0.874914,0.766656,0.144783,0.631142,0.476936,0.249276,-0.349173,1.2636,0.540363,-0.549975,0.254102,0.944719,-1.27494,0.443497,-0.515216,0.232163,-1.26337,-2.27215,0.0490078,0.511893,1.55723,-0.0470778,-1.26281,0.438113,-0.0996736,1.15535,-1.95395,-1.06298,1.79688,-1.12149,-1.05055,0.845564,0.506379
3478,45.7934,0.967127,0.724529,2.0,7.0,0.0,-43.9853,0.0190616,0.837679,0.789255,0.121021,0.699461,0.546869,0.207317,-0.207373,1.34264,0.540937,-0.551761,0.271041,0.925379,-1.21795,0.513062,-0.4268,0.371971,-1.23826,-2.18207,0.052163,0.526341,1.63843,-0.0159147,-1.1637,0.525402,-0.117789,1.15453,-1.87647,-1.04357,1.79152,-1.04626,-0.943096,0.879727,0.616078
3479,43.7069,0.803088,0.724529,2.0,3.0,0.0,-42.9748,-0.00880088,0.80063,0.773792,0.153066,0.657888,0.510303,0.142961,-0.197656,1.28587,0.481163,-0.580375,0.224676,0.847649,-1.20728,0.47736,-0.428663,0.364073,-1.23774,-2.13203,0.00755265,0.471671,1.57373,-0.0490927,-1.1404,0.495313,-0.1646,1.07634,-1.83962,-1.05066,1.69317,-1.03445,-0.923443,0.821368,0.590892
3480,44.1775,0.981194,0.724529,3.0,15.0,0.0,-42.3585,-0.00524695,0.844817,0.736176,0.114268,0.630565,0.482032,0.271244,-0.318388,1.23847,0.548234,-0.500971,0.27151,0.938881,-1.20307,0.449876,-0.474225,0.241258,-1.18956,-2.16528,0.0751441,0.519801,1.52091,-0.0194147,-1.19453,0.443377,-0.0663704,1.14023,-1.8581,-0.996284,1.75799,-1.05675,-0.99086,0.839472,0.507412
3481,45.8816,0.997089,0.724529,2.0,3.0,0.0,-43.3704,-0.00207491,0.832777,0.774036,0.111496,0.665413,0.514663,0.200434,-0.242211,1.29761,0.52156,-0.555384,0.252441,0.904272,-1.22304,0.481398,-0.448752,0.329376,-1.2372,-2.17971,0.0391648,0.504619,1.58885,-0.0331054,-1.17728,0.490307,-0.124496,1.12681,-1.87609,-1.0442,1.7557,-1.0571,-0.961306,0.849428,0.575594
3482,43.2352,0.503185,0.724529,3.0,7.0,0.0,-40.3006,0.0388763,0.826029,0.761936,0.163046,0.696045,0.54704,0.248186,-0.207575,1.31914,0.560915,-0.502157,0.293535,0.940811,-1.16734,0.514232,-0.406063,0.35698,-1.17808,-2.11528,0.0843627,0.542775,1.60648,0.0101541,-1.12646,0.521224,-0.0750592,1.15864,-1.81422,-0.986941,1.78003,-1.00537,-0.914069,0.88121,0.603148
3483,45.7958,0.980159,0.724529,2.0,7.0,0.0,-43.3442,-0.00744178,0.865376,0.778092,0.111898,0.664064,0.509765,0.241011,-0.294181,1.30312,0.548609,-0.54732,0.266968,0.947587,-1.25437,0.476048,-0.48008,0.288971,-1.25418,-2.24406,0.0560406,0.524987,1.5988,-0.0304247,-1.22709,0.476994,-0.100911,1.16577,-1.929,-1.05496,1.80846,-1.09372,-1.01092,0.867177,0.553589
3484,44.5792,0.900055,0.724529,2.0,3.0,0.0,-44.3024,-0.00874426,0.851249,0.808296,0.153872,0.687948,0.532324,0.173499,-0.229979,1.34581,0.518745,-0.597178,0.24495,0.909108,-1.271,0.497766,-0.459809,0.361327,-1.2952,-2.25179,0.0199762,0.505347,1.64805,-0.0464949,-1.21103,0.512287,-0.155855,1.14508,-1.94113,-1.09703,1.79497,-1.09372,-0.984892,0.868299,0.6073
3485,45.46,0.965906,0.724529,3.0,7.0,0.0,-43.4595,-0.0173866,0.842035,0.80052,0.1356,0.672585,0.518558,0.161474,-0.234847,1.32399,0.503951,-0.600752,0.233193,0.890041,-1.26679,0.484342,-0.463254,0.350459,-1.29128,-2.23713,0.010258,0.490921,1.62321,-0.0550722,-1.20672,0.499014,-0.164157,1.12395,-1.92982,-1.09521,1.7672,-1.09099,-0.982721,0.850543,0.593445
3486,43.9756,0.906258,0.724529,2.0,3.0,0.0,-43.3525,0.0281509,0.889551,0.808422,0.137011,0.725656,0.566277,0.271097,-0.254417,1.38842,0.595833,-0.538299,0.306975,1.00554,-1.26076,0.531339,-0.454916,0.348565,-1.26544,-2.27955,0.0866523,0.573522,1.69464,0.00149309,-1.22608,0.535033,-0.0789787,1.23409,-1.95554,-1.06022,1.89828,-1.09176,-1.00117,0.930548,0.617707
3487,43.8883,0.975166,0.724529,3.0,7.0,0.0,-42.4597,0.0471801,0.83532,0.767287,0.145969,0.709029,0.558636,0.263508,-0.206607,1.33694,0.576552,-0.495634,0.305921,0.960879,-1.16993,0.525564,-0.403804,0.362972,-1.17896,-2.12799,0.0957083,0.55747,1.62666,0.0192709,-1.13107,0.531614,-0.0638982,1.17956,-1.82359,-0.985835,1.80661,-1.00758,-0.917305,0.897736,0.612984
3488,44.4054,1.0,0.724529,3.0,7.0,0.0,-43.1163,-0.0408482,0.84446,0.779658,0.114801,0.631592,0.479197,0.172087,-0.291776,1.26908,0.492511,-0.594918,0.21922,0.880848,-1.27458,0.445634,-0.495482,0.285673,-1.28597,-2.2438,0.00508587,0.474132,1.56302,-0.070466,-1.23223,0.45301,-0.158254,1.1039,-1.936,-1.09053,1.73945,-1.10867,-1.01487,0.820562,0.537093
3489,43.9071,0.912298,0.724529,2.0,3.0,0.0,-42.6013,0.0500452,0.852647,0.772705,0.123565,0.716778,0.564206,0.286066,-0.223887,1.35056,0.595165,-0.489993,0.318126,0.987978,-1.18358,0.530789,-0.413684,0.353183,-1.18683,-2.15974,0.107831,0.57328,1.6435,0.0252619,-1.15203,0.533639,-0.0498399,1.20597,-1.8492,-0.99024,1.8417,-1.02257,-0.937124,0.914157,0.611885
3490,44.22,0.995527,0.724529,2.0,7.0,0.0,-43.0214,0.0386417,0.848519,0.751989,0.123486,0.687845,0.537533,0.298112,-0.25803,1.30699,0.588832,-0.476084,0.311848,0.980575,-1.1749,0.504828,-0.428326,0.309254,-1.16848,-2.14346,0.109492,0.563161,1.59401,0.0199697,-1.1566,0.502287,-0.038933,1.18906,-1.83472,-0.973713,1.81472,-1.02229,-0.94808,0.891963,0.572373
3491,43.3025,0.98365,0.724529,2.0,3.0,0.0,-42.4928,-0.0467819,0.853656,0.809588,0.120269,0.651044,0.495068,0.137415,-0.27005,1.31009,0.482649,-0.635551,0.208005,0.874165,-1.31178,0.460445,-0.499442,0.322518,-1.33548,-2.29517,-0.0171996,0.468986,1.61291,-0.0842888,-1.25241,0.474692,-0.193032,1.11031,-1.98366,-1.13681,1.76163,-1.13444,-1.02594,0.832354,0.569519
3492,45.3741,1.0,0.724529,2.0,3.0,0.0,-42.985,-0.0160713,0.857932,0.808304,0.133696,0.680751,0.524473,0.176784,-0.248027,1.33946,0.518437,-0.60065,0.242013,0.912175,-1.28297,0.489849,-0.472724,0.34531,-1.30375,-2.27038,0.0178565,0.503481,1.64239,-0.0518815,-1.22742,0.502477,-0.156188,1.14685,-1.9574,-1.10436,1.79922,-1.10714,-1.0015,0.865391,0.59533
3493,44.1086,0.851695,0.724529,3.0,7.0,0.0,-42.5928,0.0191344,0.832454,0.782088,0.100013,0.693399,0.54196,0.209466,-0.209069,1.33104,0.538774,-0.545127,0.270391,0.920927,-1.2083,0.508437,-0.424671,0.365737,-1.22721,-2.16602,0.0537933,0.523754,1.62438,-0.0148316,-1.15611,0.519988,-0.113977,1.14753,-1.86236,-1.03385,1.77962,-1.03868,-0.937594,0.873558,0.609071
3494,45.886,1.0,0.724529,3.0,7.0,0.0,-44.17,0.0091011,0.84957,0.786147,0.139593,0.687102,0.533627,0.22076,-0.240835,1.32966,0.544884,-0.550689,0.270073,0.935484,-1.23357,0.499803,-0.447713,0.340838,-1.24604,-2.20895,0.0539214,0.526799,1.62585,-0.0213208,-1.1896,0.507785,-0.111292,1.16076,-1.89926,-1.04932,1.8009,-1.06586,-0.970365,0.876413,0.593188
3495,45.9706,0.979962,0.724529,3.0,7.0,0.0,-45.215,-0.00577141,0.864348,0.781138,0.134847,0.668281,0.51381,0.236635,-0.286542,1.30928,0.547816,-0.550316,0.26681,0.946126,-1.25452,0.480005,-0.476566,0.297552,-1.25658,-2.24371,0.0545151,0.525133,1.60567,-0.0301282,-1.22421,0.482206,-0.104234,1.16603,-1.92895,-1.0574,1.80959,-1.09228,-1.00704,0.869354,0.560531
3496,43.9537,0.902678,0.724529,2.0,3.0,0.0,-43.5649,0.0285822,0.849804,0.774114,0.100793,0.69645,0.544029,0.258044,-0.238788,1.33084,0.570075,-0.514984,0.294261,0.961383,-1.20425,0.510594,-0.432314,0.338,-1.20975,-2.17782,0.0830434,0.549177,1.62386,0.00247511,-1.16972,0.514698,-0.0760937,1.18063,-1.86826,-1.01361,1.81589,-1.04199,-0.954279,0.891365,0.594509
3497,44.9101,1.0,0.724529,2.0,3.0,0.0,-43.7385,0.0093153,0.850181,0.765368,0.101866,0.669821,0.518148,0.252046,-0.271058,1.2983,0.555176,-0.522338,0.278551,0.947103,-1.2165,0.484992,-0.454721,0.302241,-1.21684,-2.18897,0.0709452,0.532185,1.58903,-0.0135954,-1.18898,0.486218,-0.0837201,1.16193,-1.87942,-1.02108,1.79372,-1.05825,-0.976301,0.868942,0.561899
3498,45.7244,0.998949,0.724529,2.0,3.0,0.0,-44.1376,-0.0190048,0.86839,0.785636,0.128904,0.658912,0.503643,0.223311,-0.29989,1.30349,0.536787,-0.567227,0.254531,0.936919,-1.2743,0.469652,-0.491728,0.287284,-1.27685,-2.26825,0.0408989,0.514192,1.60148,-0.043774,-1.24319,0.472132,-0.119016,1.15827,-1.95201,-1.0767,1.80519,-1.11092,-1.02474,0.860542,0.55121
3499,44.7562,0.766248,0.724529,2.0,3.0,0.0,-43.0691,0.00487492,0.874621,0.752559,0.129593,0.655039,0.502125,0.305011,-0.332908,1.27786,0.582237,-0.495517,0.295024,0.987136,-1.22723,0.469146,-0.483745,0.242533,-1.2078,-2.22177,0.0956396,0.550602,1.56772,-0.00640829,-1.2258,0.45938,-0.0460754,1.19081,-1.90392,-1.00819,1.82641,-1.08005,-1.01796,0.875662,0.521278
3500,44.6301,0.812762,0.724529,3.0,7.0,0.0,-40.5949,-0.0322962,0.829486,0.752953,0.124738,0.617368,0.46883,0.195521,-0.297033,1.23478,0.497454,-0.559319,0.228034,0.879536,-1.23344,0.43628,-0.483029,0.264871,-1.23731,-2.18329,0.0229477,0.476448,1.52009,-0.056843,-1.20179,0.439445,-0.131059,1.09222,-1.88117,-1.04599,1.7112,-1.07625,-0.992334,0.808825,0.516133
3501,44.7202,0.997331,0.724529,3.0,7.0,0.0,-43.4948,-0.0109391,0.812134,0.749731,0.133001,0.635691,0.489137,0.193964,-0.252378,1.24872,0.50204,-0.543689,0.239204,0.875516,-1.19738,0.456862,-0.448197,0.302932,-1.20828,-2.12948,0.0333014,0.484346,1.53139,-0.039394,-1.15671,0.463929,-0.123745,1.08999,-1.83346,-1.02033,1.70118,-1.03785,-0.947698,0.817464,0.544756
3502,43.9248,0.920641,0.724529,3.0,7.0,0.0,-42.86,-0.00197719,0.811278,0.798567,0.150657,0.685782,0.534935,0.130821,-0.17281,1.33199,0.487925,-0.60052,0.229124,0.858575,-1.22844,0.501085,-0.422744,0.402356,-1.26754,-2.16794,0.00320833,0.481628,1.62752,-0.047917,-1.14949,0.523865,-0.178472,1.09751,-1.87139,-1.07723,1.72852,-1.04681,-0.925088,0.844871,0.627355
3503,43.9876,0.90225,0.724529,2.0,3.0,0.0,-41.7305,-0.0174269,0.887998,0.811054,0.116638,0.682267,0.522804,0.219237,-0.293769,1.34663,0.547428,-0.588295,0.25938,0.956218,-1.30745,0.487796,-0.498344,0.309826,-1.31442,-2.32515,0.0377938,0.526083,1.65339,-0.0454654,-1.26971,0.492764,-0.129569,1.18639,-2.00163,-1.10936,1.85108,-1.13693,-1.04391,0.884969,0.577148
3504,42.5551,0.695909,0.724529,3.0,7.0,0.0,-38.5173,-0.00512557,0.792983,0.726839,0.142978,0.621865,0.479234,0.202496,-0.24826,1.21689,0.498124,-0.518343,0.241092,0.863048,-1.15925,0.447889,-0.433756,0.291809,-1.16694,-2.06849,0.0421687,0.479652,1.49151,-0.0310699,-1.12357,0.453138,-0.108569,1.06987,-1.77954,-0.983681,1.6645,-1.00583,-0.921125,0.801714,0.52967
3505,42.3978,0.880598,0.724529,3.0,7.0,0.0,-39.7952,0.0128367,0.821368,0.726029,0.168521,0.639667,0.494335,0.266754,-0.277032,1.23771,0.546284,-0.482881,0.278019,0.925585,-1.16029,0.462738,-0.439802,0.271318,-1.15301,-2.09754,0.0829115,0.520999,1.51504,-0.00456793,-1.14405,0.459678,-0.0598153,1.12646,-1.79871,-0.964565,1.73131,-1.01342,-0.942796,0.838114,0.52665
3506,41.3321,0.821141,0.724529,3.0,7.0,0.0,-38.1413,0.0143436,0.802291,0.799901,0.182712,0.70306,0.552973,0.130924,-0.140166,1.34904,0.494196,-0.59118,0.239032,0.860241,-1.207,0.519167,-0.398474,0.432821,-1.25145,-2.13782,0.0114702,0.490303,1.644,-0.03468,-1.12106,0.54492,-0.173285,1.1016,-1.84438,-1.06273,1.72981,-1.02281,-0.895944,0.855774,0.65193
3507,42.2041,0.941556,0.724529,3.0,7.0,0.0,-40.3804,0.00794487,0.801619,0.797029,0.171756,0.69423,0.544465,0.127616,-0.149556,1.33817,0.488394,-0.594128,0.233278,0.854241,-1.21054,0.51076,-0.405238,0.422045,-1.2537,-2.14021,0.00680397,0.484,1.6323,-0.0402608,-1.12637,0.535793,-0.176696,1.0943,-1.84705,-1.06525,1.72108,-1.0275,-0.902142,0.847813,0.641705
3508,45.4115,0.970007,0.724529,3.0,7.0,0.0,-42.1686,-0.0166676,0.821525,0.771396,0.133374,0.648388,0.498975,0.171779,-0.242476,1.27737,0.496342,-0.572954,0.231451,0.873499,-1.22763,0.465906,-0.454784,0.324609,-1.24605,-2.17271,0.0178694,0.481423,1.56675,-0.0500382,-1.17646,0.477171,-0.147487,1.09692,-1.87305,-1.05525,1.72053,-1.06043,-0.960944,0.826374,0.56489
3509,45.7712,0.910598,0.724529,2.0,3.0,0.0,-44.0183,0.0208428,0.833829,0.769519,0.125699,0.684544,0.534097,0.231568,-0.227386,1.31379,0.547635,-0.525818,0.27776,0.931099,-1.19709,0.500967,-0.428173,0.342659,-1.20815,-2.15405,0.066454,0.529413,1.60394,-0.00828747,-1.15552,0.508147,-0.0946672,1.15118,-1.85013,-1.01518,1.7786,-1.03341,-0.941002,0.871282,0.591023
3510,45.8714,0.980321,0.724529,3.0,7.0,0.0,-45.1353,0.0174525,0.860714,0.77134,0.121539,0.683183,0.529946,0.268276,-0.271372,1.31705,0.571671,-0.516094,0.291353,0.968625,-1.22063,0.496494,-0.453467,0.307584,-1.21898,-2.20456,0.0826056,0.547589,1.61046,-0.00450297,-1.19548,0.496622,-0.0722214,1.18436,-1.89123,-1.02097,1.82253,-1.06199,-0.981271,0.886363,0.571631
3511,45.8499,0.960197,0.724529,3.0,7.0,0.0,-45.1168,0.00541647,0.836928,0.760735,0.114795,0.661774,0.511811,0.233792,-0.260242,1.28542,0.539454,-0.527707,0.267694,0.924914,-1.20736,0.478936,-0.449029,0.307127,-1.21184,-2.1659,0.0603496,0.518495,1.57357,-0.0197126,-1.17463,0.482455,-0.0955515,1.14002,-1.86106,-1.01876,1.76497,-1.0483,-0.962974,0.854484,0.560301
3512,42.2059,0.676681,0.724529,2.0,3.0,0.0,-41.8572,0.0381115,0.82279,0.774881,0.178199,0.706126,0.556278,0.223522,-0.184789,1.33764,0.550868,-0.522103,0.285743,0.928494,-1.17663,0.523083,-0.399938,0.384115,-1.19638,-2.12355,0.0708964,0.536453,1.62807,0.00387896,-1.1236,0.535093,-0.0958623,1.1534,-1.82339,-1.00517,1.77892,-1.00814,-0.907033,0.883345,0.623999
3513,44.9462,0.96,0.724529,3.0,7.0,0.0,-40.9143,0.0106029,0.850602,0.799572,0.104206,0.699933,0.545154,0.204456,-0.22196,1.35177,0.541374,-0.56654,0.267173,0.931838,-1.24395,0.510885,-0.442738,0.365555,-1.26352,-2.22262,0.0456764,0.526127,1.65162,-0.0242567,-1.19029,0.522826,-0.125969,1.1636,-1.91234,-1.06592,1.80965,-1.07044,-0.966872,0.883823,0.614049
3514,45.7941,1.0,0.724529,2.0,3.0,0.0,-44.5946,-0.0214641,0.859381,0.78628,0.131787,0.65683,0.502384,0.205596,-0.286967,1.30071,0.524567,-0.575758,0.245906,0.920116,-1.27105,0.46846,-0.486442,0.297738,-1.27857,-2.25618,0.0309048,0.504223,1.59795,-0.0490804,-1.23347,0.4737,-0.131746,1.14355,-1.94306,-1.08004,1.78738,-1.10542,-1.01452,0.852381,0.555989
3515,44.7034,0.877547,0.724529,2.0,3.0,0.0,-44.2996,-0.036268,0.863292,0.788003,0.11675,0.643549,0.488566,0.194515,-0.30561,1.2891,0.513092,-0.590603,0.233021,0.910532,-1.29,0.454549,-0.503962,0.280991,-1.2965,-2.27929,0.0177982,0.492229,1.58719,-0.0633549,-1.25368,0.459225,-0.144665,1.13406,-1.96479,-1.09716,1.78006,-1.12444,-1.03432,0.840832,0.541037
3516,45.2596,0.999046,0.724529,3.0,7.0,0.0,-43.6861,0.0141855,0.823334,0.78347,0.114425,0.689447,0.538776,0.188017,-0.197411,1.32688,0.523613,-0.557199,0.258924,0.901092,-1.20808,0.505297,-0.421544,0.375196,-1.23243,-2.15698,0.040643,0.51104,1.61965,-0.0229204,-1.14878,0.519874,-0.130262,1.13016,-1.85649,-1.04068,1.75943,-1.03585,-0.929523,0.863122,0.612542
3517,45.1257,0.696218,0.724529,3.0,7.0,0.0,-42.1773,-0.0145278,0.87679,0.767364,0.12239,0.64815,0.493697,0.267609,-0.334805,1.28133,0.558389,-0.53346,0.271444,0.963658,-1.26045,0.460216,-0.50018,0.247392,-1.24832,-2.25964,0.0662912,0.529643,1.57534,-0.0304057,-1.24902,0.454525,-0.0822413,1.17428,-1.94078,-1.04756,1.81679,-1.1071,-1.03659,0.863455,0.522508
3518,43.0209,0.818152,0.724529,2.0,3.0,0.0,-41.9005,-0.043267,0.854824,0.823156,0.127344,0.666011,0.508705,0.123132,-0.249177,1.33445,0.48123,-0.649502,0.207154,0.87267,-1.32036,0.473631,-0.492522,0.349335,-1.35117,-2.3072,-0.0234384,0.470405,1.64099,-0.0852228,-1.25128,0.491845,-0.205738,1.11534,-1.99505,-1.15159,1.77268,-1.13719,-1.02059,0.841922,0.592513
3519,42.5687,0.957248,0.724529,2.0,7.0,0.0,-40.1445,-0.0218132,0.809404,0.806729,0.163124,0.672788,0.521393,0.0961814,-0.178066,1.32432,0.462412,-0.632354,0.204967,0.831716,-1.25376,0.487297,-0.438376,0.399894,-1.29846,-2.19279,-0.0245056,0.458425,1.62182,-0.0711787,-1.16726,0.513194,-0.210767,1.07508,-1.89675,-1.10808,1.70876,-1.06806,-0.940238,0.826974,0.621032
3520,41.2565,0.889319,0.724529,3.0,7.0,0.0,-39.5633,-0.0203776,0.860921,0.707902,0.14141,0.59191,0.444337,0.322671,-0.399464,1.18257,0.562867,-0.468983,0.277664,0.963034,-1.20585,0.41294,-0.511961,0.153424,-1.16804,-2.17925,0.0948013,0.524192,1.45918,-0.0198836,-1.22983,0.392915,-0.0282682,1.14716,-1.86694,-0.973247,1.75926,-1.07572,-1.03557,0.823975,0.438777
3521,44.2138,0.996049,0.724529,2.0,3.0,0.0,-38.5442,0.00485345,0.8208,0.73304,0.125386,0.63758,0.491675,0.247711,-0.274165,1.24033,0.53452,-0.500567,0.26701,0.91319,-1.17371,0.459857,-0.445045,0.276901,-1.1707,-2.11158,0.0689743,0.510975,1.51946,-0.0151907,-1.15168,0.459178,-0.0774083,1.11766,-1.81283,-0.982004,1.7252,-1.02357,-0.948201,0.832485,0.529548
3522,43.8226,0.89896,0.724529,3.0,7.0,0.0,-42.0824,0.0413492,0.833181,0.787186,0.153626,0.719923,0.567956,0.225451,-0.180794,1.36113,0.559437,-0.529309,0.291154,0.941708,-1.19083,0.53426,-0.401418,0.396333,-1.21226,-2.15013,0.0725676,0.545417,1.6559,0.00579509,-1.13519,0.547221,-0.0975562,1.17071,-1.84614,-1.01851,1.80517,-1.01908,-0.915088,0.898238,0.638405
3523,44.6273,0.993067,0.724529,3.0,7.0,0.0,-42.9929,-0.0111944,0.89084,0.791896,0.120679,0.672411,0.514387,0.257741,-0.31926,1.32408,0.565348,-0.554802,0.274731,0.976512,-1.28726,0.479972,-0.500678,0.277306,-1.28189,-2.30453,0.061303,0.538946,1.62604,-0.0316447,-1.2662,0.478065,-0.0957239,1.19659,-1.98035,-1.07728,1.85445,-1.12596,-1.04652,0.885621,0.552746
3524,43.8212,0.805369,0.724529,3.0,7.0,0.0,-41.3903,0.0307475,0.826894,0.790004,0.158217,0.711579,0.559974,0.200774,-0.177305,1.35391,0.540949,-0.547314,0.275354,0.919907,-1.19942,0.526249,-0.40585,0.399074,-1.22566,-2.15296,0.0548467,0.529043,1.64878,-0.00762913,-1.13743,0.541885,-0.11837,1.15153,-1.85111,-1.03292,1.78482,-1.02503,-0.916239,0.884579,0.636396
3525,44.6276,1.0,0.724529,2.0,3.0,0.0,-43.7133,0.0259624,0.82486,0.789834,0.145163,0.706614,0.555222,0.193002,-0.179064,1.34858,0.534104,-0.553048,0.269296,0.912042,-1.20265,0.521522,-0.408988,0.396627,-1.22984,-2.15415,0.0486086,0.522634,1.64319,-0.0129455,-1.13945,0.537682,-0.125068,1.14398,-1.85301,-1.03748,1.77644,-1.0279,-0.918242,0.878384,0.632773
3526,44.407,0.995706,0.724529,3.0,7.0,0.0,-43.4207,0.0162565,0.828009,0.748923,0.151756,0.662498,0.514465,0.247565,-0.251822,1.27698,0.546285,-0.506232,0.277141,0.927819,-1.18052,0.482061,-0.434543,0.307973,-1.18285,-2.12822,0.0735163,0.5247,1.56107,-0.00729726,-1.15099,0.484368,-0.0788721,1.13879,-1.82668,-0.992007,1.75555,-1.02481,-0.942759,0.854833,0.559686
3527,44.4226,0.892511,0.724529,2.0,3.0,0.0,-41.5645,-0.0082229,0.829682,0.813908,0.120235,0.6928,0.53878,0.131607,-0.186865,1.35177,0.494052,-0.616634,0.22917,0.873247,-1.2602,0.504252,-0.439431,0.400206,-1.29861,-2.22055,-0.000738684,0.486977,1.65327,-0.0542255,-1.1816,0.52667,-0.185154,1.11623,-1.91732,-1.10413,1.7604,-1.0757,-0.952982,0.856756,0.631236
3528,43.2878,0.954218,0.724529,3.0,7.0,0.0,-42.3284,-0.00599199,0.842207,0.736084,0.164849,0.629695,0.481425,0.266484,-0.315073,1.23721,0.544788,-0.503102,0.269084,0.934122,-1.20193,0.449297,-0.472816,0.243744,-1.1897,-2.16154,0.0724356,0.516944,1.51936,-0.0208861,-1.19173,0.44351,-0.0697322,1.13593,-1.85527,-0.99691,1.75268,-1.05508,-0.988004,0.836967,0.508347
3529,43.8452,0.978361,0.724529,2.0,7.0,0.0,-42.1847,-0.0139954,0.845336,0.763726,0.167659,0.645037,0.493985,0.223413,-0.288917,1.27178,0.52752,-0.546255,0.252677,0.91708,-1.23509,0.46093,-0.474509,0.282236,-1.23697,-2.20248,0.0451458,0.505283,1.56158,-0.0377353,-1.20562,0.46301,-0.109997,1.13203,-1.89464,-1.04219,1.76134,-1.07652,-0.993301,0.841791,0.539506
3530,44.9845,0.999796,0.724529,2.0,7.0,0.0,-43.1292,-0.00789263,0.825674,0.76037,0.148257,0.64795,0.49912,0.203123,-0.255995,1.26994,0.514484,-0.547036,0.247126,0.894278,-1.21257,0.466367,-0.453041,0.307807,-1.22259,-2.15989,0.0385483,0.496068,1.55682,-0.0361652,-1.17266,0.472962,-0.120186,1.1114,-1.85897,-1.0316,1.73201,-1.05122,-0.960745,0.833597,0.554283
3531,44.453,0.890261,0.724529,2.0,3.0,0.0,-43.2281,-0.00516014,0.801577,0.766196,0.129125,0.655147,0.508149,0.159111,-0.206304,1.27807,0.489248,-0.56603,0.231813,0.856584,-1.19798,0.475444,-0.428268,0.352584,-1.22364,-2.12239,0.0179027,0.477794,1.56402,-0.0424958,-1.13759,0.490722,-0.1502,1.08131,-1.82977,-1.03678,1.69536,-1.02876,-0.923055,0.822678,0.582513
3532,45.1854,0.983528,0.724529,3.0,7.0,0.0,-43.2241,-0.0316755,0.85729,0.792333,0.136062,0.651679,0.496895,0.183294,-0.285241,1.29942,0.50941,-0.595271,0.23203,0.903607,-1.28484,0.462795,-0.492949,0.301323,-1.29688,-2.26892,0.014305,0.490942,1.59805,-0.0620358,-1.24121,0.470546,-0.15193,1.13046,-1.95643,-1.09842,1.77601,-1.11604,-1.02029,0.843144,0.556286
3533,45.5823,0.981458,0.724529,2.0,3.0,0.0,-44.5171,-0.0109483,0.836293,0.801058,0.123045,0.67937,0.525856,0.158005,-0.218424,1.33042,0.50411,-0.598354,0.235653,0.887273,-1.25682,0.49168,-0.451838,0.36536,-1.28454,-2.22155,0.0117941,0.492544,1.62919,-0.0504933,-1.19253,0.508151,-0.164428,1.12257,-1.91623,-1.08951,1.7639,-1.07952,-0.968169,0.853396,0.604687
